LinkID,RoadName,RoadCategory,SpeedBand,MinimumSpeed,MaximumSpeed,StartLon,StartLat,EndLon,EndLat,Timestamp
103000586,GRANGE ROAD,C,5,40,49,103.82323542156516,1.3045308153176574,103.82345537893475,1.3039803203240277,2024-10-02 13:00:02
103000587,GRANGE ROAD,C,3,20,29,103.82345537893475,1.3039803203240277,103.82323542156516,1.3045308153176574,2024-10-02 13:00:02
103000590,STEVENS ROAD,C,5,40,49,103.83235126377782,1.3123210243571486,103.83315772987676,1.3115941685350712,2024-10-02 13:00:02
103000591,STEVENS ROAD,C,6,50,59,103.83315772987676,1.3115941685350712,103.83235126377782,1.3123210243571486,2024-10-02 13:00:02
103000594,ANG MO KIO AVENUE 8,C,5,40,49,103.84603776256378,1.3802644454971402,103.84700021880468,1.379102983292406,2024-10-02 13:00:02
103000595,ANG MO KIO AVENUE 8,C,6,50,59,103.84700021880468,1.379102983292406,103.84603776256378,1.3802644454971402,2024-10-02 13:00:02
103000598,ANG MO KIO AVENUE 8,C,6,50,59,103.84700021880468,1.379102983292406,103.84756217854924,1.3777027981180603,2024-10-02 13:00:02
103000599,ANG MO KIO AVENUE 8,C,5,40,49,103.84756217854924,1.3777027981180603,103.84700021880468,1.379102983292406,2024-10-02 13:00:02
103000602,ANG MO KIO AVENUE 8,C,4,30,39,103.85128868333194,1.3662705961072554,103.85063393131084,1.367423231286439,2024-10-02 13:00:02
103000603,ANG MO KIO AVENUE 8,C,3,20,29,103.85063393131084,1.367423231286439,103.85128868333194,1.3662705961072554,2024-10-02 13:00:02
103000606,ANG MO KIO AVENUE 8,C,3,20,29,103.85063393131084,1.367423231286439,103.84998011317111,1.368574220333337,2024-10-02 13:00:02
103000607,ANG MO KIO AVENUE 8,C,4,30,39,103.84998011317111,1.368574220333337,103.85063393131084,1.367423231286439,2024-10-02 13:00:02
103000610,BEDOK NORTH AVENUE 3,C,5,40,49,103.9335643527379,1.3353186430332342,103.93335267093885,1.3362098473363948,2024-10-02 13:00:02
103000611,BEDOK NORTH AVENUE 3,C,3,20,29,103.93335267093885,1.3362098473363948,103.9335643527379,1.3353186430332342,2024-10-02 13:00:02
103000614,BEDOK NORTH AVENUE 3,C,4,30,39,103.93335267093885,1.3362098473363948,103.93309717189956,1.3374601217637423,2024-10-02 13:00:02
103000615,BEDOK NORTH AVENUE 3,C,3,20,29,103.93309717189956,1.3374601217637423,103.93335267093885,1.3362098473363948,2024-10-02 13:00:02
103000626,JALAN BATU,D,4,30,39,103.8825191486392,1.3026531717253007,103.88332575871392,1.30192621857122,2024-10-02 13:00:02
103000627,JALAN BATU,D,4,30,39,103.88332575871392,1.30192621857122,103.8825191486392,1.3026531717253007,2024-10-02 13:00:02
103000634,PRINSEP STREET,B,4,30,39,103.8508158905501,1.3010823775748162,103.85141396748956,1.3018059374798563,2024-10-02 13:00:02
103000635,PRINSEP STREET,B,4,30,39,103.85141396748956,1.3018059374798563,103.8508158905501,1.3010823775748162,2024-10-02 13:00:02
103000638,ANG MO KIO AVENUE 8,C,4,30,39,103.84807630025368,1.373800752801476,103.84806725212307,1.3738803459530748,2024-10-02 13:00:02
103000639,ANG MO KIO AVENUE 8,C,5,40,49,103.84806725212307,1.3738803459530748,103.84807630025368,1.373800752801476,2024-10-02 13:00:02
103000642,ANG MO KIO AVENUE 8,C,5,40,49,103.8451761128162,1.380684897925153,103.84538452798964,1.3806504496395628,2024-10-02 13:00:02
103000643,ANG MO KIO AVENUE 8,C,4,30,39,103.84538452798964,1.3806504496395628,103.8451761128162,1.380684897925153,2024-10-02 13:00:02
103000646,ANG MO KIO AVENUE 8,C,5,40,49,103.84540967903897,1.3806409717745074,103.84603776256378,1.3802644454971402,2024-10-02 13:00:02
103000647,ANG MO KIO AVENUE 8,C,5,40,49,103.84603776256378,1.3802644454971402,103.84540967903897,1.3806409717745074,2024-10-02 13:00:02
103000648,DORSET ROAD,D,3,20,29,103.85056989112492,1.3135747759643637,103.8503240466532,1.3133901063939395,2024-10-02 13:00:02
103000652,DORSET ROAD,D,3,20,29,103.85107793387836,1.3139573638553332,103.85056989112492,1.3135747759643637,2024-10-02 13:00:02
103000656,KOEK ROAD,D,3,20,29,103.84091228655736,1.3015437525944835,103.84068798960408,1.3008488303169885,2024-10-02 13:00:02
103000660,KOEK ROAD,D,3,20,29,103.84068798960408,1.3008488303169885,103.8407011799061,1.3007305484074356,2024-10-02 13:00:02
103000666,CHATSWORTH AVENUE,D,3,20,29,103.8196580733416,1.3013080492862406,103.81935013436056,1.3010301634253092,2024-10-02 13:00:02
103000667,CHATSWORTH AVENUE,D,3,20,29,103.81935013436056,1.3010301634253092,103.8196580733416,1.3013080492862406,2024-10-02 13:00:02
103000670,CHATSWORTH AVENUE,D,4,30,39,103.81935013436056,1.3010301634253092,103.81892884778986,1.301661814609994,2024-10-02 13:00:02
103000671,CHATSWORTH AVENUE,D,4,30,39,103.81892884778986,1.301661814609994,103.81935013436056,1.3010301634253092,2024-10-02 13:00:02
103000674,GRANGE GARDEN,E,5,40,49,103.8233338532014,1.3010236529646493,103.82423937068208,1.3011896344812637,2024-10-02 13:00:02
103000675,GRANGE GARDEN,E,4,30,39,103.82423937068208,1.3011896344812637,103.8233338532014,1.3010236529646493,2024-10-02 13:00:02
103000678,GRANGE ROAD,C,5,40,49,103.8233338532014,1.3010236529646493,103.82340946928127,1.302429931449246,2024-10-02 13:00:02
103000679,GRANGE ROAD,C,5,40,49,103.82340946928127,1.302429931449246,103.8233338532014,1.3010236529646493,2024-10-02 13:00:02
103000682,WALSHE ROAD,E,4,30,39,103.82752137157676,1.312557373472896,103.82776519981492,1.313527241870939,2024-10-02 13:00:02
103000683,WALSHE ROAD,E,4,30,39,103.82776519981492,1.313527241870939,103.82752137157676,1.312557373472896,2024-10-02 13:00:02
103000686,WALSHE ROAD,E,2,10,19,103.82752137157676,1.312557373472896,103.82687900682744,1.3128379691247396,2024-10-02 13:00:02
103000687,WALSHE ROAD,E,2,10,19,103.82687900682744,1.3128379691247396,103.82752137157676,1.312557373472896,2024-10-02 13:00:02
103000690,ANG MO KIO AVENUE 8,C,5,40,49,103.8478437532391,1.3758474480274785,103.84781087621325,1.376136862862823,2024-10-02 13:00:02
103000691,ANG MO KIO AVENUE 8,C,5,40,49,103.84781087621325,1.376136862862823,103.8478437532391,1.3758474480274785,2024-10-02 13:00:02
103000694,BEDOK NORTH AVENUE 1,C,4,30,39,103.9271573268364,1.3244923386287593,103.92711737993756,1.324804408829976,2024-10-02 13:00:02
103000695,BEDOK NORTH AVENUE 1,C,4,30,39,103.92711737993756,1.324804408829976,103.9271573268364,1.3244923386287593,2024-10-02 13:00:02
103000698,BEDOK NORTH AVENUE 1,C,4,30,39,103.92711737993756,1.324804408829976,103.92704270518264,1.3253879069403292,2024-10-02 13:00:02
103000699,BEDOK NORTH AVENUE 1,C,4,30,39,103.92704270518264,1.3253879069403292,103.92711737993756,1.324804408829976,2024-10-02 13:00:02
103000702,BEDOK NORTH AVENUE 3,C,4,30,39,103.93309717189956,1.3374601217637423,103.93298866434807,1.337960130498252,2024-10-02 13:00:02
103000703,BEDOK NORTH AVENUE 3,C,3,20,29,103.93298866434807,1.337960130498252,103.93309717189956,1.3374601217637423,2024-10-02 13:00:02
103000706,BEDOK NORTH AVENUE 3,C,4,30,39,103.9341085553166,1.332470690656717,103.93398349405123,1.3331261420447007,2024-10-02 13:00:02
103000707,BEDOK NORTH AVENUE 3,C,3,20,29,103.93398349405123,1.3331261420447007,103.9341085553166,1.332470690656717,2024-10-02 13:00:02
103000710,BEDOK NORTH AVENUE 3,C,4,30,39,103.93429044700036,1.331517421090297,103.93447239316134,1.3305807737063633,2024-10-02 13:00:02
103000711,BEDOK NORTH AVENUE 3,C,3,20,29,103.93447239316134,1.3305807737063633,103.93429044700036,1.331517421090297,2024-10-02 13:00:02
103000714,FERNHILL CRESCENT,E,7,60,69,103.82436435407683,1.3125268779505506,103.82365928526497,1.3135710366962168,2024-10-02 13:00:02
103000715,FERNHILL CRESCENT,E,2,10,19,103.82365928526497,1.3135710366962168,103.82436435407683,1.3125268779505506,2024-10-02 13:00:02
103000718,FERNHILL CRESCENT,E,3,20,29,103.82436435407683,1.3125268779505506,103.82367702570646,1.3127715602878596,2024-10-02 13:00:02
103000719,FERNHILL CRESCENT,E,4,30,39,103.82367702570646,1.3127715602878596,103.82436435407683,1.3125268779505506,2024-10-02 13:00:02
103000720,PETAIN ROAD,E,6,50,59,103.85772496096,1.312526882962598,103.8572772263322,1.3128994765010902,2024-10-02 13:00:02
103000726,LORONG TAHAR,E,7,60,69,103.87542930190754,1.3124852352944107,103.87582290449367,1.312609280269797,2024-10-02 13:00:02
103000727,LORONG TAHAR,E,6,50,59,103.87582290449367,1.312609280269797,103.87542930190754,1.3124852352944107,2024-10-02 13:00:02
103000732,PETAIN ROAD,E,6,50,59,103.85796897801303,1.3123222590147685,103.85772496096,1.312526882962598,2024-10-02 13:00:02
103000738,WINSTEDT DRIVE,E,4,30,39,103.84350297459066,1.3108593785553044,103.84297256751098,1.31015937524681,2024-10-02 13:00:02
103000739,WINSTEDT DRIVE,E,4,30,39,103.84297256751098,1.31015937524681,103.84350297459066,1.3108593785553044,2024-10-02 13:00:02
103000742,WINSTEDT DRIVE,E,4,30,39,103.84230465051552,1.3104800021662708,103.84297256751098,1.31015937524681,2024-10-02 13:00:02
103000743,WINSTEDT DRIVE,E,2,10,19,103.84297256751098,1.31015937524681,103.84230465051552,1.3104800021662708,2024-10-02 13:00:02
103000746,DRAYCOTT PARK,D,3,20,29,103.83149312374148,1.3101476274410442,103.83157663459096,1.3105190500950636,2024-10-02 13:00:02
103000747,DRAYCOTT PARK,D,4,30,39,103.83157663459096,1.3105190500950636,103.83149312374148,1.3101476274410442,2024-10-02 13:00:02
103000750,LADY HILL ROAD,E,3,20,29,103.8241463378636,1.3103806026536704,103.82289491045184,1.3105467476055914,2024-10-02 13:00:02
103000751,LADY HILL ROAD,E,3,20,29,103.82289491045184,1.3105467476055914,103.8241463378636,1.3103806026536704,2024-10-02 13:00:02
103000754,PASAR LANE,E,6,50,59,103.85548999567352,1.3049729085760269,103.85592178752432,1.305445507613457,2024-10-02 13:00:02
103000755,PASAR LANE,E,4,30,39,103.85592178752432,1.305445507613457,103.85548999567352,1.3049729085760269,2024-10-02 13:00:02
103000758,WELD ROAD,E,5,40,49,103.85548999567352,1.3049729085760269,103.85522047922288,1.305277654723263,2024-10-02 13:00:02
103000759,WELD ROAD,E,4,30,39,103.85522047922288,1.305277654723263,103.85548999567352,1.3049729085760269,2024-10-02 13:00:02
103000762,WILKINSON ROAD,E,4,30,39,103.8856082959333,1.3022870043432744,103.88686503022434,1.302366905524733,2024-10-02 13:00:02
103000763,WILKINSON ROAD,E,3,20,29,103.88686503022434,1.302366905524733,103.8856082959333,1.3022870043432744,2024-10-02 13:00:02
103000766,SHERWOOD ROAD,E,2,10,19,103.81904560462948,1.3048813899663965,103.81861041689989,1.3054979109686005,2024-10-02 13:00:02
103000767,SHERWOOD ROAD,E,3,20,29,103.81861041689989,1.3054979109686005,103.81904560462948,1.3048813899663965,2024-10-02 13:00:02
103000768,BIDEFORD ROAD,C,3,20,29,103.836845680642,1.304865918473938,103.83703400759208,1.3052352879030098,2024-10-02 13:00:02
103000774,SHERWOOD ROAD,E,2,10,19,103.81904560462948,1.3048813899663965,103.8188603154509,1.3048570162708006,2024-10-02 13:00:02
103000775,SHERWOOD ROAD,E,3,20,29,103.8188603154509,1.3048570162708006,103.81904560462948,1.3048813899663965,2024-10-02 13:00:02
103000778,WIMBORNE ROAD,E,2,10,19,103.88599980938392,1.3048447737796065,103.88638311181344,1.3048700607466412,2024-10-02 13:00:02
103000779,WIMBORNE ROAD,E,2,10,19,103.88638311181344,1.3048700607466412,103.88599980938392,1.3048447737796065,2024-10-02 13:00:02
103000782,WIMBORNE ROAD,E,2,10,19,103.88599980938392,1.3048447737796065,103.88595734741624,1.3054374136970703,2024-10-02 13:00:02
103000783,WIMBORNE ROAD,E,2,10,19,103.88595734741624,1.3054374136970703,103.88599980938392,1.3048447737796065,2024-10-02 13:00:02
103000786,BEDOK NORTH AVENUE 4,D,4,30,39,103.94374496770426,1.3361429287690658,103.94409316516534,1.336497586014281,2024-10-02 13:00:02
103000787,BEDOK NORTH AVENUE 4,D,3,20,29,103.94409316516534,1.336497586014281,103.94374496770426,1.3361429287690658,2024-10-02 13:00:02
103000792,SCOTTS ROAD,F,3,20,29,103.83226794405364,1.3057800978363552,103.83228309396262,1.3048026423179848,2024-10-02 13:00:02
103000798,SUNGEI ROAD,B,4,30,39,103.85663682706912,1.3047845551566757,103.8569308256185,1.3051147088162958,2024-10-02 13:00:02
103000799,SUNGEI ROAD,B,4,30,39,103.8569308256185,1.3051147088162958,103.85663682706912,1.3047845551566757,2024-10-02 13:00:02
103000802,PITT STREET,E,6,50,59,103.85617451974063,1.3052169542710033,103.85663682706912,1.3047845551566757,2024-10-02 13:00:02
103000803,PITT STREET,E,4,30,39,103.85663682706912,1.3047845551566757,103.85617451974063,1.3052169542710033,2024-10-02 13:00:02
103000806,KAY SIANG ROAD,E,2,10,19,103.81050245388612,1.2981535674737417,103.81033620407008,1.2982810361681365,2024-10-02 13:00:02
103000807,KAY SIANG ROAD,E,2,10,19,103.81033620407008,1.2982810361681365,103.81050245388612,1.2981535674737417,2024-10-02 13:00:02
103000810,TANJONG RHU ROAD,B,4,30,39,103.88406707129168,1.29805905086128,103.88411348692426,1.29970190934658,2024-10-02 13:00:02
103000811,TANJONG RHU ROAD,B,4,30,39,103.88411348692426,1.29970190934658,103.88406707129168,1.29805905086128,2024-10-02 13:00:02
103000814,KAY SIANG ROAD,E,1,0,9,103.81033620407008,1.2982810361681365,103.8101326230298,1.2980452392774775,2024-10-02 13:00:02
103000815,KAY SIANG ROAD,E,1,0,9,103.8101326230298,1.2980452392774775,103.81033620407008,1.2982810361681365,2024-10-02 13:00:02
103000818,KAY SIANG ROAD,E,5,40,49,103.8101326230298,1.2980452392774775,103.8100743238392,1.2982246918341682,2024-10-02 13:00:02
103000819,KAY SIANG ROAD,E,2,10,19,103.8100743238392,1.2982246918341682,103.8101326230298,1.2980452392774775,2024-10-02 13:00:02
103000822,ONE TREE HILL,E,3,20,29,103.8253010925262,1.3010091268966202,103.8257790456515,1.3013868725098114,2024-10-02 13:00:02
103000823,ONE TREE HILL,E,8,70,999,103.8257790456515,1.3013868725098114,103.8253010925262,1.3010091268966202,2024-10-02 13:00:02
103000826,LENGKOK MERAK,E,8,70,999,103.8253010925262,1.3010091268966202,103.82562409886084,1.3019154913408086,2024-10-02 13:00:02
103000827,LENGKOK MERAK,E,4,30,39,103.82562409886084,1.3019154913408086,103.8253010925262,1.3010091268966202,2024-10-02 13:00:02
103000830,RIDLEY PARK,E,3,20,29,103.81411709648594,1.3009866921398463,103.8141127804082,1.3013910245397402,2024-10-02 13:00:02
103000831,RIDLEY PARK,E,3,20,29,103.8141127804082,1.3013910245397402,103.81411709648594,1.3009866921398463,2024-10-02 13:00:02
103000834,GOODMAN ROAD,E,5,40,49,103.8856082959333,1.3022870043432744,103.88554985502152,1.3031834748663926,2024-10-02 13:00:02
103000835,GOODMAN ROAD,E,3,20,29,103.88554985502152,1.3031834748663926,103.8856082959333,1.3022870043432744,2024-10-02 13:00:02
103000838,JALAN TUPAI,E,6,50,59,103.82877814631031,1.3022836478769049,103.82774617488764,1.3025271098303324,2024-10-02 13:00:02
103000839,JALAN TUPAI,E,5,40,49,103.82774617488764,1.3025271098303324,103.82877814631031,1.3022836478769049,2024-10-02 13:00:02
103000842,BIDEFORD ROAD,C,3,20,29,103.83695623568973,1.303367431108309,103.83682781397152,1.3022825552999076,2024-10-02 13:00:02
103000843,BIDEFORD ROAD,C,3,20,29,103.83682781397152,1.3022825552999076,103.83695623568973,1.303367431108309,2024-10-02 13:00:02
103000844,CABLE ROAD,E,3,20,29,103.82596149276202,1.2960654096709168,103.82457458512825,1.2950687499722084,2024-10-02 13:00:02
103000850,CABLE ROAD,E,3,20,29,103.82457458512825,1.2950687499722084,103.82330040109034,1.296280223288126,2024-10-02 13:00:02
103000851,CABLE ROAD,E,4,30,39,103.82330040109034,1.296280223288126,103.82457458512825,1.2950687499722084,2024-10-02 13:00:02
103000854,JALAN KUALA,E,3,20,29,103.8354990479806,1.2959196449682264,103.8354040532196,1.2950148913365571,2024-10-02 13:00:02
103000855,JALAN KUALA,E,3,20,29,103.8354040532196,1.2950148913365571,103.8354990479806,1.2959196449682264,2024-10-02 13:00:02
103000858,CARPENTER STREET,D,3,20,29,103.84714396212335,1.2885670134046825,103.8484550719313,1.2876813975832344,2024-10-02 13:00:02
103000859,CARPENTER STREET,D,3,20,29,103.8484550719313,1.2876813975832344,103.84714396212335,1.2885670134046825,2024-10-02 13:00:02
103000862,HOOPER ROAD,E,4,30,39,103.84356326107677,1.311559853992276,103.8432595670941,1.3109616270123052,2024-10-02 13:00:02
103000863,HOOPER ROAD,E,4,30,39,103.8432595670941,1.3109616270123052,103.84356326107677,1.311559853992276,2024-10-02 13:00:02
103000864,HAMILTON ROAD,E,3,20,29,103.86178507739292,1.3120101853447137,103.86038505459275,1.3109572673338927,2024-10-02 13:00:02
103000870,HORNE ROAD,E,3,20,29,103.86038505459275,1.3109572673338927,103.86002491168637,1.3113764532698613,2024-10-02 13:00:02
103000871,HORNE ROAD,E,3,20,29,103.86002491168637,1.3113764532698613,103.86038505459275,1.3109572673338927,2024-10-02 13:00:02
103000874,BEDOK RESERVOIR ROAD,C,4,30,39,103.93370315844264,1.338115027636161,103.93428755405624,1.3383570201169084,2024-10-02 13:00:02
103000875,BEDOK RESERVOIR ROAD,C,3,20,29,103.93428755405624,1.3383570201169084,103.93370315844264,1.338115027636161,2024-10-02 13:00:02
103000878,ANGULLIA PARK,E,5,40,49,103.82980042827975,1.3041457908670204,103.82935354671685,1.3031629356028471,2024-10-02 13:00:02
103000879,ANGULLIA PARK,E,4,30,39,103.82935354671685,1.3031629356028471,103.82980042827975,1.3041457908670204,2024-10-02 13:00:02
103000882,ANGULLIA PARK,E,3,20,29,103.82935354671685,1.3031629356028471,103.82877814631031,1.3022836478769049,2024-10-02 13:00:02
103000883,ANGULLIA PARK,E,4,30,39,103.82877814631031,1.3022836478769049,103.82935354671685,1.3031629356028471,2024-10-02 13:00:02
103000886,BEDOK RESERVOIR ROAD,C,3,20,29,103.91292220139157,1.3325819300928987,103.91363120796856,1.3331715249190608,2024-10-02 13:00:02
103000887,BEDOK RESERVOIR ROAD,C,4,30,39,103.91363120796856,1.3331715249190608,103.91292220139157,1.3325819300928987,2024-10-02 13:00:02
103000890,BEDOK RESERVOIR ROAD,C,3,20,29,103.91363120796856,1.3331715249190608,103.91398715396193,1.3340305501607592,2024-10-02 13:00:02
103000891,BEDOK RESERVOIR ROAD,C,4,30,39,103.91398715396193,1.3340305501607592,103.91363120796856,1.3331715249190608,2024-10-02 13:00:02
103000894,BEDOK RESERVOIR ROAD,C,4,30,39,103.91016444097392,1.3316242065559465,103.91158861675343,1.3319487918753772,2024-10-02 13:00:02
103000895,BEDOK RESERVOIR ROAD,C,4,30,39,103.91158861675343,1.3319487918753772,103.91016444097392,1.3316242065559465,2024-10-02 13:00:02
103000898,BEDOK RESERVOIR ROAD,C,3,20,29,103.93831348602518,1.3442572577298928,103.9383384628674,1.3443948102538563,2024-10-02 13:00:02
103000899,BEDOK RESERVOIR ROAD,C,4,30,39,103.9383384628674,1.3443948102538563,103.93831348602518,1.3442572577298928,2024-10-02 13:00:02
103000902,BEDOK RESERVOIR ROAD,C,3,20,29,103.91604470688692,1.3378762966441458,103.91723161005793,1.3380931134273597,2024-10-02 13:00:02
103000903,BEDOK RESERVOIR ROAD,C,4,30,39,103.91723161005793,1.3380931134273597,103.91604470688692,1.3378762966441458,2024-10-02 13:00:02
103000906,BEDOK RESERVOIR ROAD,C,2,10,19,103.91723161005793,1.3380931134273597,103.91748274929562,1.3381325711963583,2024-10-02 13:00:02
103000907,BEDOK RESERVOIR ROAD,C,4,30,39,103.91748274929562,1.3381325711963583,103.91723161005793,1.3380931134273597,2024-10-02 13:00:02
103000910,BEDOK RESERVOIR ROAD,C,3,20,29,103.90713830378152,1.3313291785543604,103.90777636841813,1.3316420691276942,2024-10-02 13:00:02
103000911,BEDOK RESERVOIR ROAD,C,3,20,29,103.90777636841813,1.3316420691276942,103.90713830378152,1.3313291785543604,2024-10-02 13:00:02
103000914,BEDOK RESERVOIR ROAD,C,3,20,29,103.90777636841813,1.3316420691276942,103.90935878927051,1.3316948986769936,2024-10-02 13:00:02
103000915,BEDOK RESERVOIR ROAD,C,4,30,39,103.90935878927051,1.3316948986769936,103.90777636841813,1.3316420691276942,2024-10-02 13:00:02
103000918,BEDOK RESERVOIR ROAD,C,5,40,49,103.93826570742942,1.3439953924596793,103.93831348602518,1.3442572577298928,2024-10-02 13:00:02
103000919,BEDOK RESERVOIR ROAD,C,4,30,39,103.93831348602518,1.3442572577298928,103.93826570742942,1.3439953924596793,2024-10-02 13:00:02
103000922,BEDOK RESERVOIR ROAD,C,4,30,39,103.91349383891486,1.3368459227822735,103.91487885234604,1.3375156304908398,2024-10-02 13:00:02
103000923,BEDOK RESERVOIR ROAD,C,4,30,39,103.91487885234604,1.3375156304908398,103.91349383891486,1.3368459227822735,2024-10-02 13:00:02
103000926,BEDOK RESERVOIR ROAD,C,5,40,49,103.91487885234604,1.3375156304908398,103.91604470688692,1.3378762966441458,2024-10-02 13:00:02
103000927,BEDOK RESERVOIR ROAD,C,4,30,39,103.91604470688692,1.3378762966441458,103.91487885234604,1.3375156304908398,2024-10-02 13:00:02
103000930,TALMA ROAD,E,3,20,29,103.87714337370616,1.3108981274496785,103.87775037224722,1.3110113702489334,2024-10-02 13:00:02
103000931,TALMA ROAD,E,2,10,19,103.87775037224722,1.3110113702489334,103.87714337370616,1.3108981274496785,2024-10-02 13:00:02
103000936,ORANGE GROVE ROAD,F,3,20,29,103.82596500741973,1.3141261346143287,103.82629209573211,1.3147932311346615,2024-10-02 13:00:02
103000942,TESSENSOHN ROAD,D,3,20,29,103.85573716606248,1.3148829614655,103.85491622616078,1.3141337207319783,2024-10-02 13:00:02
103000943,TESSENSOHN ROAD,D,3,20,29,103.85491622616078,1.3141337207319783,103.85573716606248,1.3148829614655,2024-10-02 13:00:02
103000950,KELANTAN LANE,E,4,30,39,103.8569920234518,1.306802876746581,103.85739940333856,1.306434127199633,2024-10-02 13:00:02
103000951,KELANTAN LANE,E,5,40,49,103.85739940333856,1.306434127199633,103.8569920234518,1.306802876746581,2024-10-02 13:00:02
103000952,KAMPONG KAPOR ROAD,E,2,10,19,103.85365896674595,1.3064163082912197,103.85399994248284,1.3069081713629047,2024-10-02 13:00:02
103000956,UPPER WELD ROAD,D,2,10,19,103.85365896674595,1.3064163082912197,103.85364561816444,1.306893179904927,2024-10-02 13:00:02
103000960,VEERASAMY ROAD,E,3,20,29,103.85594795272536,1.306396727200617,103.8549042689488,1.3070728937390994,2024-10-02 13:00:02
103000966,RACE COURSE ROAD,D,3,20,29,103.84974167110374,1.306712724555774,103.84964712513366,1.3065860327220915,2024-10-02 13:00:02
103000967,RACE COURSE ROAD,D,8,70,999,103.84964712513366,1.3065860327220915,103.84974167110374,1.306712724555774,2024-10-02 13:00:02
103000970,LINCOLN ROAD,E,2,10,19,103.84261502964878,1.3135785082460492,103.84277519172518,1.3147915862600077,2024-10-02 13:00:02
103000971,LINCOLN ROAD,E,3,20,29,103.84277519172518,1.3147915862600077,103.84261502964878,1.3135785082460492,2024-10-02 13:00:02
103000974,LINCOLN ROAD,E,8,70,999,103.84277519172518,1.3147915862600077,103.84294233512516,1.315854648211366,2024-10-02 13:00:02
103000975,LINCOLN ROAD,E,3,20,29,103.84294233512516,1.315854648211366,103.84277519172518,1.3147915862600077,2024-10-02 13:00:02
103000978,MINTO ROAD,E,5,40,49,103.86174068091944,1.3024905994868776,103.86232921536688,1.3029220018190328,2024-10-02 13:00:02
103000979,MINTO ROAD,E,3,20,29,103.86232921536688,1.3029220018190328,103.86174068091944,1.3024905994868776,2024-10-02 13:00:02
103000980,BIDEFORD ROAD,C,3,20,29,103.83647688713734,1.302472770809991,103.83695623568973,1.303367431108309,2024-10-02 13:00:02
103000986,KANDAHAR STREET,E,3,20,29,103.85917081005064,1.3030837729876676,103.85961424505442,1.3024623974822258,2024-10-02 13:00:02
103000987,KANDAHAR STREET,E,3,20,29,103.85961424505442,1.3024623974822258,103.85917081005064,1.3030837729876676,2024-10-02 13:00:02
103000988,CUPPAGE ROAD,E,3,20,29,103.84059908315484,1.3024590972915755,103.84069188619374,1.302879925081876,2024-10-02 13:00:02
103000994,CUPPAGE ROAD,E,3,20,29,103.84059908315484,1.3024590972915755,103.8399691310444,1.3026246610998955,2024-10-02 13:00:02
103000995,CUPPAGE ROAD,E,5,40,49,103.8399691310444,1.3026246610998955,103.84059908315484,1.3024590972915755,2024-10-02 13:00:02
103000998,ARTHUR ROAD,E,3,20,29,103.88812157587378,1.3024467879891048,103.8882730626597,1.3033228152989749,2024-10-02 13:00:02
103000999,ARTHUR ROAD,E,3,20,29,103.8882730626597,1.3033228152989749,103.88812157587378,1.3024467879891048,2024-10-02 13:00:02
103001002,BEDOK RESERVOIR ROAD,C,5,40,49,103.93636757240168,1.34033817545588,103.93700564947514,1.3414544578880896,2024-10-02 13:00:02
103001003,BEDOK RESERVOIR ROAD,C,6,50,59,103.93700564947514,1.3414544578880896,103.93636757240168,1.34033817545588,2024-10-02 13:00:02
103001006,BEDOK RESERVOIR ROAD,C,5,40,49,103.93700564947514,1.3414544578880896,103.93759652704716,1.3425987954630587,2024-10-02 13:00:02
103001007,BEDOK RESERVOIR ROAD,C,6,50,59,103.93759652704716,1.3425987954630587,103.93700564947514,1.3414544578880896,2024-10-02 13:00:02
103001010,BEDOK RESERVOIR ROAD,C,4,30,39,103.93151372717654,1.3379520601149266,103.93242761921088,1.337861704392295,2024-10-02 13:00:02
103001011,BEDOK RESERVOIR ROAD,C,4,30,39,103.93242761921088,1.337861704392295,103.93151372717654,1.3379520601149266,2024-10-02 13:00:02
103001014,JALAN SULTAN,C,4,30,39,103.86070305839088,1.3041716079250012,103.8612214025896,1.3033318543866834,2024-10-02 13:00:02
103001015,JALAN SULTAN,C,3,20,29,103.8612214025896,1.3033318543866834,103.86070305839088,1.3041716079250012,2024-10-02 13:00:02
103001018,BISHAN ROAD,C,5,40,49,103.8474716082842,1.349455495087144,103.84777910458106,1.3508288520103235,2024-10-02 13:00:02
103001019,BISHAN ROAD,C,4,30,39,103.84777910458106,1.3508288520103235,103.8474716082842,1.349455495087144,2024-10-02 13:00:02
103001022,BISHAN ROAD,C,4,30,39,103.84734529408348,1.3488913352141585,103.8474716082842,1.349455495087144,2024-10-02 13:00:02
103001023,BISHAN ROAD,C,3,20,29,103.8474716082842,1.349455495087144,103.84734529408348,1.3488913352141585,2024-10-02 13:00:02
103001034,BOON LAY AVENUE,C,3,20,29,103.71041686476453,1.3472543044108394,103.70976275448838,1.3458977909039784,2024-10-02 13:00:02
103001035,BOON LAY AVENUE,C,4,30,39,103.70976275448838,1.3458977909039784,103.71041686476453,1.3472543044108394,2024-10-02 13:00:02
103001038,BOON LAY AVENUE,C,3,20,29,103.70976275448838,1.3458977909039784,103.70930947581078,1.3455495249467528,2024-10-02 13:00:02
103001039,BOON LAY AVENUE,C,3,20,29,103.70930947581078,1.3455495249467528,103.70976275448838,1.3458977909039784,2024-10-02 13:00:02
103001042,BOON LAY AVENUE,C,3,20,29,103.70714324306503,1.3440545475479635,103.7075515692584,1.344343928501278,2024-10-02 13:00:02
